pc,effective_address,num_values,val0,val1,val2
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69841984,NAN,NAN
4786340,69841984,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69866464,4564708,NAN
4784900,281474976692608,2,55007232,69841984,NAN
4784904,281474976692592,2,46357248,46357248,NAN
4784908,281474976692576,2,0,46356912,NAN
4784912,281474976692560,2,84088272,10458672,NAN
4784916,281474976692544,3,281474976692640,0,69865504
4564708,84088288,1,46356912,NAN,NAN
4564712,46356920,1,69580288,NAN,NAN
4564716,69842008,1,69842112,NAN,NAN
4564720,69580312,1,55006336,NAN,NAN
4564684,69842112,1,32,NAN,NAN
4783944,69842112,1,32,NAN,NAN
4784020,69842144,1,69865120,NAN,NAN
4784024,69865120,1,536870959,NAN,NAN
4784248,69842144,1,69865120,NAN,NAN
4784252,69865120,1,47,NAN,NAN
4784308,69865136,1,69864928,NAN,NAN
4784316,69865128,1,69865088,NAN,NAN
4784932,281474976689160,1,69865088,NAN,NAN
4784936,69865088,1,262205,NAN,NAN
4784984,281474976689152,1,69864928,NAN,NAN
4779960,69864928,1,2684616770,NAN,NAN
4780044,9171632,1,1,NAN,NAN
4780536,69864936,1,69864832,NAN,NAN
4779960,69864832,1,2147811389,NAN,NAN
4780092,69864840,1,27469,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505800,1,116707408,NAN,NAN
4780112,116707416,1,116707344,NAN,NAN
4780116,116707352,1,81716240,NAN,NAN
4780120,81716242,1,5,NAN,NAN
4781352,281474976689008,2,69864928,4780552,NAN
4781356,281474976688992,2,4,0,NAN
4781360,281474976688976,2,4,1,NAN
4781364,281474976688960,2,69865088,1,NAN
4781368,281474976688944,2,69865504,84088272,NAN
4781372,281474976688928,2,281474976689024,0,NAN
4780560,116707368,1,0,NAN,NAN
4780608,10459040,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116707568,NAN,NAN
4782020,10465528,1,116707568,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,445,NAN,NAN
7205680,20843948,1,3651,NAN,NAN
7205692,20844408,1,7,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844408,1,7,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,1,4,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35864128,NAN,NAN
7206624,281474976688960,2,69866464,4782120,NAN
7206628,281474976688928,2,10462768,116707568,NAN
7206632,281474976688912,2,10458672,116707344,NAN
7206636,281474976688896,2,84088272,69865088,NAN
7206640,281474976688880,2,0,69865504,NAN
4782152,281474976689008,2,69864928,4780628,NAN
4782156,281474976688992,2,4,0,NAN
4782160,281474976688976,2,281474976689024,1,NAN
4780632,116707584,1,0,NAN,NAN
4780684,116707368,1,0,NAN,NAN
4780688,10461120,1,0,NAN,NAN
4781396,10465544,1,116711392,NAN,NAN
4781400,10465536,1,116707600,NAN,NAN
4781436,10465528,1,116707600,NAN,NAN
4781464,10465560,1,15,NAN,NAN
4781484,10465520,1,116707328,NAN,NAN
4781488,10465544,1,116711392,NAN,NAN
4781516,116707584,1,0,NAN,NAN
4781524,116707352,1,81716240,NAN,NAN
4924208,69864928,1,2684616770,NAN,NAN
4924328,69864936,1,69864832,NAN,NAN
6758568,81716240,1,327740,NAN,NAN
6758572,69864832,1,2147811389,NAN,NAN
6758612,281474976688976,2,69864928,4924340,NAN
6758616,281474976688960,2,4,81716240,NAN
6758620,281474976688944,2,116707344,0,NAN
6758624,281474976688928,2,0,10458672,NAN
6758628,281474976688912,3,281474976688992,69865504,84088272
7205608,9766536,1,5,NAN,NAN
7205664,10492104,1,30288384,NAN,NAN
7205672,30288426,1,142,NAN,NAN
7205680,30288428,1,1381,NAN,NAN
7205692,30288600,1,17221199826088099839,NAN,NAN
7205732,30288432,1,18446744073709551615,NAN,NAN
7205732,30288440,1,18446744073709551615,NAN,NAN
7205732,30288448,1,18446744073709551615,NAN,NAN
7205732,30288456,1,18446744073709551615,NAN,NAN
7205732,30288464,1,18446744073709551615,NAN,NAN
7205732,30288472,1,18446744073709551615,NAN,NAN
7205732,30288480,1,18446744073709551615,NAN,NAN
7205732,30288488,1,18446744073709551615,NAN,NAN
7205732,30288496,1,18446744073709551615,NAN,NAN
7205732,30288504,1,18446744073709551615,NAN,NAN
7205732,30288512,1,18446744073709551615,NAN,NAN
7205732,30288520,1,18446744073709551615,NAN,NAN
7205732,30288528,1,18446744073709551615,NAN,NAN
7205732,30288536,1,18446744073709551615,NAN,NAN
7205732,30288544,1,18446744073709551615,NAN,NAN
7205732,30288552,1,18446744073709551615,NAN,NAN
7205732,30288560,1,18446744073709551615,NAN,NAN
7205732,30288568,1,18446744073709551615,NAN,NAN
7205732,30288576,1,18446744073709551615,NAN,NAN
7205732,30288584,1,18446744073709551615,NAN,NAN
7205732,30288592,1,18446744073709551615,NAN,NAN
7205732,30288600,1,17221199826088099839,NAN,NAN
7206196,10482944,1,32,NAN,NAN
7206556,30288600,1,17221199826088099839,NAN,NAN
7206584,30288400,1,75300864,NAN,NAN
7206588,281474976688960,2,81716240,69864928,NAN
7206608,10482944,1,32,NAN,NAN
7206612,10493144,1,35864144,NAN,NAN
7206624,281474976688976,2,69866464,4924364,NAN
7206628,281474976688944,2,0,4,NAN
7206632,281474976688928,2,10458672,116707344,NAN
7206636,281474976688912,2,84088272,0,NAN
7206640,281474976688896,2,0,69865504,NAN
4924384,69864928,1,2684616770,NAN,NAN
4924400,69864928,1,2684616770,NAN,NAN
4924416,69864928,1,2684616770,NAN,NAN
4924432,69864928,1,2684616770,NAN,NAN
4924448,69864928,1,2684616770,NAN,NAN
4924464,69864944,1,34793216,NAN,NAN
4924480,281474976689008,2,69864928,4781548,NAN
4924484,281474976688992,3,281474976689024,4,116707568
4781548,10461096,1,0,NAN,NAN
4781580,10465544,1,116711392,NAN,NAN
4781584,10465536,1,116707616,NAN,NAN
4781620,10465528,1,116707616,NAN,NAN
4781648,10465560,1,15,NAN,NAN
4781668,10465520,1,116707328,NAN,NAN
4781672,10465544,1,116711392,NAN,NAN
4781704,10461104,1,69842112,NAN,NAN
4781716,69864928,1,2684616770,NAN,NAN
4781720,10461128,1,19171360,NAN,NAN
4781784,116707568,1,1,NAN,NAN
7321452,19171392,2,31,2,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,2,NAN,NAN
7321812,20766984,1,0,NAN,NAN
7321984,19171400,1,2,NAN,NAN
7322024,281474976689008,2,69864928,4781188,NAN
7322028,281474976688992,2,4,116707568,NAN
7322032,281474976688976,2,10462768,19171360,NAN
7322036,281474976688960,2,0,10458672,NAN
7322040,281474976688944,2,281474976689024,84088272,NAN
4781352,281474976689104,2,69842112,4785000,NAN
4781356,281474976689088,2,281474976689168,69865120,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69865088,1,NAN
4781368,281474976689040,2,69865504,84088272,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69865088,1,61,NAN,NAN
6762632,69865120,1,47,NAN,NAN
6762688,69865128,1,69865088,NAN,NAN
6762692,69865088,1,61,NAN,NAN
6762932,281474976689080,1,4788172,NAN,NAN
6762936,281474976689104,2,69842112,4785084,NAN
6762940,281474976689088,2,281474976689200,69865120,NAN
6762944,281474976689072,2,281474976689120,0,NAN
4788408,69865088,1,262205,NAN,NAN
4788444,69865096,1,27471,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505816,2,115505816,0,NAN
4788236,69865088,1,262205,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689104,2,69842112,4785084,NAN
4788540,281474976689088,2,281474976689200,69865120,NAN
4788544,281474976689072,2,10458672,0,NAN
4788548,281474976689056,2,69865088,1,NAN
4788552,281474976689040,3,281474976689120,69865504,84088272
4785196,281474976689160,1,69865088,NAN,NAN
4785200,69865088,1,61,NAN,NAN
4785220,281474976689168,2,116707568,0,NAN
4785236,69865096,1,27471,NAN,NAN
6765468,69865088,1,262205,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69842112,4785252,NAN
6765516,281474976689088,2,0,69865088,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505816,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,2,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505816,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116707648,NAN,NAN
4785692,10465528,1,116707648,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116707584,1,116707616,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116707664,NAN,NAN
4785872,10465528,1,116707664,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69842112,NAN,NAN
4786340,69842112,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69866464,4564708,NAN
4784900,281474976692608,2,55007232,69842112,NAN
4784904,281474976692592,2,46357248,46357248,NAN
4784908,281474976692576,2,0,46356912,NAN
4784912,281474976692560,2,84088272,10458672,NAN
4784916,281474976692544,3,281474976692640,0,69865504
4564708,84088288,1,46356912,NAN,NAN
4564712,46356920,1,69580288,NAN,NAN
4564716,69842136,1,69842240,NAN,NAN
4564720,69580312,1,55006336,NAN,NAN
4564684,69842240,1,32,NAN,NAN
4783944,69842240,1,32,NAN,NAN
4784020,69842272,1,69865184,NAN,NAN
4784024,69865184,1,536870959,NAN,NAN
4784248,69842272,1,69865184,NAN,NAN
4784252,69865184,1,47,NAN,NAN
4784308,69865200,1,69865056,NAN,NAN
4784316,69865192,1,69865152,NAN,NAN
4784932,281474976689160,1,69865152,NAN,NAN
4784936,69865152,1,262205,NAN,NAN
4784984,281474976689152,1,69865056,NAN,NAN
4779960,69865056,1,2684616770,NAN,NAN
4780044,9171632,1,1,NAN,NAN
4780536,69865064,1,69864960,NAN,NAN
4779960,69864960,1,2147811389,NAN,NAN
4780092,69864968,1,27470,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505808,1,116707520,NAN,NAN
4780112,116707528,1,116707456,NAN,NAN
4780116,116707464,1,81716256,NAN,NAN
4780120,81716258,1,5,NAN,NAN
4781352,281474976689008,2,69865056,4780552,NAN
4781356,281474976688992,2,4,0,NAN
4781360,281474976688976,2,4,1,NAN
4781364,281474976688960,2,69865152,1,NAN
4781368,281474976688944,2,69865504,84088272,NAN
4781372,281474976688928,2,281474976689024,0,NAN
4780560,116707480,1,0,NAN,NAN
4780608,10459040,1,1,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116707696,NAN,NAN
4782020,10465528,1,116707696,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,444,NAN,NAN
7205680,20843948,1,3652,NAN,NAN
7205692,20844408,1,15,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844408,1,15,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,2,4,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35864176,NAN,NAN
7206624,281474976688960,2,69866464,4782120,NAN
7206628,281474976688928,2,10462768,116707696,NAN
7206632,281474976688912,2,10458672,116707456,NAN
7206636,281474976688896,2,84088272,69865152,NAN
7206640,281474976688880,2,0,69865504,NAN
4782152,281474976689008,2,69865056,4780628,NAN
4782156,281474976688992,2,4,0,NAN
4782160,281474976688976,2,281474976689024,1,NAN
4780632,116707712,1,0,NAN,NAN
4780684,116707480,1,0,NAN,NAN
4780688,10461120,1,0,NAN,NAN
4781396,10465544,1,116711392,NAN,NAN
4781400,10465536,1,116707728,NAN,NAN
4781436,10465528,1,116707728,NAN,NAN
4781464,10465560,1,15,NAN,NAN
4781484,10465520,1,116707328,NAN,NAN
4781488,10465544,1,116711392,NAN,NAN
4781516,116707712,1,0,NAN,NAN
4781524,116707464,1,81716256,NAN,NAN
4924208,69865056,1,2684616770,NAN,NAN
4924328,69865064,1,69864960,NAN,NAN
6758568,81716256,1,327740,NAN,NAN
6758572,69864960,1,2147811389,NAN,NAN
6758612,281474976688976,2,69865056,4924340,NAN
6758616,281474976688960,2,4,81716256,NAN
6758620,281474976688944,2,116707456,0,NAN
6758624,281474976688928,2,0,10458672,NAN
6758628,281474976688912,3,281474976688992,69865504,84088272
7205608,9766536,1,5,NAN,NAN
7205664,10492104,1,30288384,NAN,NAN
7205672,30288426,1,141,NAN,NAN
7205680,30288428,1,1386,NAN,NAN
7205692,30288600,1,17221202025111355391,NAN,NAN
7205732,30288432,1,18446744073709551615,NAN,NAN
7205732,30288440,1,18446744073709551615,NAN,NAN
7205732,30288448,1,18446744073709551615,NAN,NAN
7205732,30288456,1,18446744073709551615,NAN,NAN
7205732,30288464,1,18446744073709551615,NAN,NAN
7205732,30288472,1,18446744073709551615,NAN,NAN
7205732,30288480,1,18446744073709551615,NAN,NAN
7205732,30288488,1,18446744073709551615,NAN,NAN
7205732,30288496,1,18446744073709551615,NAN,NAN
7205732,30288504,1,18446744073709551615,NAN,NAN
7205732,30288512,1,18446744073709551615,NAN,NAN
7205732,30288520,1,18446744073709551615,NAN,NAN
7205732,30288528,1,18446744073709551615,NAN,NAN
7205732,30288536,1,18446744073709551615,NAN,NAN
7205732,30288544,1,18446744073709551615,NAN,NAN
7205732,30288552,1,18446744073709551615,NAN,NAN
7205732,30288560,1,18446744073709551615,NAN,NAN
7205732,30288568,1,18446744073709551615,NAN,NAN
7205732,30288576,1,18446744073709551615,NAN,NAN
7205732,30288584,1,18446744073709551615,NAN,NAN
7205732,30288592,1,18446744073709551615,NAN,NAN
7205732,30288600,1,17221202025111355391,NAN,NAN
7206196,10482944,1,32,NAN,NAN
7206556,30288600,1,17221202025111355391,NAN,NAN
7206584,30288400,1,75300864,NAN,NAN
7206588,281474976688960,2,81716256,69865056,NAN
7206608,10482944,1,32,NAN,NAN
7206612,10493144,1,35864192,NAN,NAN
7206624,281474976688976,2,69866464,4924364,NAN
7206628,281474976688944,2,0,4,NAN
7206632,281474976688928,2,10458672,116707456,NAN
7206636,281474976688912,2,84088272,0,NAN
7206640,281474976688896,2,0,69865504,NAN
4924384,69865056,1,2684616770,NAN,NAN
4924400,69865056,1,2684616770,NAN,NAN
4924416,69865056,1,2684616770,NAN,NAN
4924432,69865056,1,2684616770,NAN,NAN
4924448,69865056,1,2684616770,NAN,NAN
4924464,69865072,1,34793264,NAN,NAN
4924480,281474976689008,2,69865056,4781548,NAN
4924484,281474976688992,3,281474976689024,4,116707696
4781548,10461096,1,0,NAN,NAN
4781580,10465544,1,116711392,NAN,NAN
4781584,10465536,1,116707744,NAN,NAN
4781620,10465528,1,116707744,NAN,NAN
4781648,10465560,1,15,NAN,NAN
4781668,10465520,1,116707328,NAN,NAN
4781672,10465544,1,116711392,NAN,NAN
4781704,10461104,1,69842240,NAN,NAN
4781716,69865056,1,2684616770,NAN,NAN
4781720,10461128,1,19171360,NAN,NAN
4781784,116707696,1,2,NAN,NAN
7321452,19171392,2,31,3,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,3,NAN,NAN
7321812,20766992,1,0,NAN,NAN
7321984,19171400,1,3,NAN,NAN
7322024,281474976689008,2,69865056,4781188,NAN
7322028,281474976688992,2,4,116707696,NAN
7322032,281474976688976,2,10462768,19171360,NAN
7322036,281474976688960,2,0,10458672,NAN
7322040,281474976688944,2,281474976689024,84088272,NAN
4781352,281474976689104,2,69842240,4785000,NAN
4781356,281474976689088,2,281474976689168,69865184,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69865152,1,NAN
4781368,281474976689040,2,69865504,84088272,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69865152,1,61,NAN,NAN
6762632,69865184,1,47,NAN,NAN
6762688,69865192,1,69865152,NAN,NAN
6762692,69865152,1,61,NAN,NAN
6762932,281474976689080,1,4788172,NAN,NAN
6762936,281474976689104,2,69842240,4785084,NAN
6762940,281474976689088,2,281474976689200,69865184,NAN
6762944,281474976689072,2,281474976689120,0,NAN
4788408,69865152,1,262205,NAN,NAN
4788444,69865160,1,27472,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505824,2,115505824,0,NAN
4788236,69865152,1,262205,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689104,2,69842240,4785084,NAN
4788540,281474976689088,2,281474976689200,69865184,NAN
4788544,281474976689072,2,10458672,0,NAN
4788548,281474976689056,2,69865152,1,NAN
4788552,281474976689040,3,281474976689120,69865504,84088272
4785196,281474976689160,1,69865152,NAN,NAN
4785200,69865152,1,61,NAN,NAN
4785220,281474976689168,2,116707696,0,NAN
4785236,69865160,1,27472,NAN,NAN
6765468,69865152,1,262205,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69842240,4785252,NAN
6765516,281474976689088,2,0,69865152,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505824,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,3,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505824,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116707776,NAN,NAN
4785692,10465528,1,116707776,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116707712,1,116707744,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116707792,NAN,NAN
4785872,10465528,1,116707792,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69842240,NAN,NAN
4786340,69842240,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69866464,4564708,NAN
4784900,281474976692608,2,55007232,69842240,NAN
4784904,281474976692592,2,46357248,46357248,NAN
4784908,281474976692576,2,0,46356912,NAN
4784912,281474976692560,2,84088272,10458672,NAN
4784916,281474976692544,3,281474976692640,0,69865504
4564708,84088288,1,46356912,NAN,NAN
4564712,46356920,1,69580288,NAN,NAN
4564716,69842264,1,69842368,NAN,NAN
4564720,69580312,1,55006336,NAN,NAN
4564684,69842368,1,32,NAN,NAN
4783944,69842368,1,32,NAN,NAN
4784020,69842400,1,69118336,NAN,NAN
4784024,69118336,1,536870951,NAN,NAN
4784248,69842400,1,69118336,NAN,NAN
4784252,69118336,1,39,NAN,NAN
4784332,69118344,1,69865344,NAN,NAN
4784336,69865344,1,2,NAN,NAN
4784388,69865360,1,69118320,NAN,NAN
4784392,69118320,1,49,NAN,NAN
4784388,69865352,1,69865280,NAN,NAN
4784392,69865280,1,47,NAN,NAN
4784352,69865296,1,69865248,NAN,NAN
4784368,69865288,1,69865216,NAN,NAN
4784932,281474976689160,1,69865216,NAN,NAN
4784936,69865216,1,262205,NAN,NAN
4784984,281474976689152,1,69865248,NAN,NAN
4779960,69865248,1,537133131,NAN,NAN
4782216,69865248,1,537133131,NAN,NAN
4782260,8436224,1,4782300,NAN,NAN
4782308,9168491,1,2,NAN,NAN
4782324,9169176,1,9304038,NAN,NAN
4782648,9304039,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69865264,1,69865152,NAN,NAN
4782216,69865152,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69865152,1,262205,NAN,NAN
4780092,69865160,1,27472,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505824,1,116707776,NAN,NAN
4780112,116707784,1,116707696,NAN,NAN
4780116,116707704,1,81716288,NAN,NAN
4780120,81716290,1,4,NAN,NAN
4781352,281474976688848,2,69865152,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,2,1,NAN
4781368,281474976688784,2,69865504,69865264,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707696,1,2,NAN,NAN
4782580,281474976688928,2,69865248,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,79,NAN
4782592,281474976688880,2,2,1,NAN
4782596,281474976688864,3,281474976688944,69865504,69865264
4782648,9304038,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69865256,1,69865088,NAN,NAN
4782216,69865088,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69865088,1,262205,NAN,NAN
4780092,69865096,1,27471,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505816,1,116707648,NAN,NAN
4780112,116707656,1,116707568,NAN,NAN
4780116,116707576,1,81716272,NAN,NAN
4780120,81716274,1,4,NAN,NAN
4781352,281474976688848,2,69865088,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,1,0,NAN
4781368,281474976688784,2,69865504,69865256,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707568,1,1,NAN,NAN
4782580,281474976688928,2,69865248,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,81,NAN
4782592,281474976688880,2,1,0,NAN
4782596,281474976688864,3,281474976688944,69865504,69865256
4782580,281474976689008,2,69865248,4780308,NAN
4782584,281474976688992,2,4,69118336,NAN
4782588,281474976688976,2,4,1,NAN
4782592,281474976688960,2,69865216,1,NAN
4782596,281474976688944,3,281474976689024,69865504,84088272
4780320,69865248,1,537133131,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,4,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,4,NAN,NAN
7321812,20767136,1,0,NAN,NAN
7321984,19171400,1,4,NAN,NAN
7322024,281474976689008,2,69865248,4780420,NAN
7322028,281474976688992,2,82,19171360,NAN
7322032,281474976688976,2,4,1,NAN
7322036,281474976688960,2,69865216,10458672,NAN
7322040,281474976688944,2,281474976689024,84088272,NAN
4780428,20767136,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116707824,NAN,NAN
4782020,10465528,1,116707824,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
